kod,x,y,nazev,popis_objektu,material,typ,druh,autor_dila,rok_vytvoreni,umisteni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6
6634,16.6047047,49.2008936,Ležící,,,socha,Sochy,Zdena Preclíková-Fibichová,1962,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1591,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=96804&RECORD_ID=6634&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=96803&RECORD_ID=6634&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6637,16.602834,49.201315,Liška Bystrouška,"Právě jste si ulovili Lišku Bystroušku. V podání Jiřího Marka napůl žena, napůl liška. Pocta Těsnohlídkovi a samozřejmě Janáčkovi, který podle knihy napsal operu.",,socha,Sochy,Jiří Marek,1993,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=987,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74564&RECORD_ID=6637&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
6638,16.5680991,49.2253056,František Palacký,,,pomník,Pomníky a památníky,,1908,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=134,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71018&RECORD_ID=6638&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71017&RECORD_ID=6638&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6641,16.6516726,49.1908214,Funkční plastika,Soubor několika betonových interaktivních plastik - prolézaček,,socha,Sochy,Zdeněk Macháček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68216&RECORD_ID=6641&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68217&RECORD_ID=6641&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6643,16.6513588,49.1913218,Funkční plastika,Soubor několika betonových interaktivních plastik - prolézaček,,socha,Sochy,Zdeněk Macháček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71160&RECORD_ID=6643&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
6644,16.6565806,49.1901139,Funkční plastika,Soubor několika betonových interaktivních plastik - prolézaček,,socha,Sochy,Zdeněk Macháček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71148&RECORD_ID=6644&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71150&RECORD_ID=6644&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71149&RECORD_ID=6644&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6645,16.6543898,49.1918548,Pramen,,,socha,Sochy,Jiří Marek,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1280,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68302&RECORD_ID=6645&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68301&RECORD_ID=6645&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68300&RECORD_ID=6645&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6646,16.6584891,49.1894715,Světy ticha,,,socha,Sochy,Zdeněk Macháček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71153&RECORD_ID=6646&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71152&RECORD_ID=6646&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71151&RECORD_ID=6646&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6647,16.6452258,49.2007594,Dr. Miroslav Tyrš,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=195,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68303&RECORD_ID=6647&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
6649,16.6400013,49.2008886,Oběti 1. a 2. sv. války,,,pomník,Pomníky a památníky,"Jan Böhm, A. Bráblík",1925,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=194,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71181&RECORD_ID=6649&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71180&RECORD_ID=6649&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71179&RECORD_ID=6649&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6650,16.6594885,49.1941585,Dělnické demonstrace 1869,,,památník,Pomníky a památníky,"Jiří Auermüller, Ladislav Martínek",1967,Na vyhlídce,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=227,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98807&RECORD_ID=6650&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98810&RECORD_ID=6650&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98809&RECORD_ID=6650&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98808&RECORD_ID=6650&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6651,16.6360482,49.2010348,Bedřich Václavek,"Žula leštěná a bronz, písmo na soklu je ryté bílé. Výzdoba: vavřínová ratolest.",,busta,Sochy,Josef Malejovský,1979,,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71174&RECORD_ID=6651&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71173&RECORD_ID=6651&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6654,16.6437113,49.1917302,Památník holokaustu,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=209,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71155&RECORD_ID=6654&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71156&RECORD_ID=6654&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71154&RECORD_ID=6654&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6657,16.6523474,49.191406,Funkční plastika,Soubor několika betonových interaktivních plastik - prolézaček,,socha,Sochy,Zdeněk Macháček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71139&RECORD_ID=6657&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71138&RECORD_ID=6657&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71137&RECORD_ID=6657&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6658,16.6403078,49.184594,Císař Josef II.,,,pomník,Pomníky a památníky,Anton Brenek,1882,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=489,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162508&RECORD_ID=6658&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162507&RECORD_ID=6658&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=151854&RECORD_ID=6658&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6665,16.5804034,49.1698539,Oběti 1 a 2. sv. války z Bohunic,,,pomník,Pomníky a památníky,,1997,Na rohu ulic Havelkova a Běloruská,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=253,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98776&RECORD_ID=6665&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98779&RECORD_ID=6665&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98778&RECORD_ID=6665&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98777&RECORD_ID=6665&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98775&RECORD_ID=6665&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6668,16.5810334,49.1696251,Tulipán přátelství,,,socha,Sochy,Alfred Habermann,1980,V parku za radnicí MČ Bohunice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1484,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98782&RECORD_ID=6668&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98781&RECORD_ID=6668&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98780&RECORD_ID=6668&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6669,16.5808083,49.1689032,Tomáš Garrigue Masaryk,,,pomník,Pomníky a památníky,Václav Hynek Mach,1937,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=415,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64652&RECORD_ID=6669&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64651&RECORD_ID=6669&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64650&RECORD_ID=6669&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6670,16.5720886,49.1684556,Táta letadélko,,,socha,Sochy,Antonín Nový,1986,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1355,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64632&RECORD_ID=6670&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64633&RECORD_ID=6670&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64631&RECORD_ID=6670&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6672,16.5818275,49.165759,František Suchý,,,pomník,Pomníky a památníky,,1914,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=230,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64661&RECORD_ID=6672&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64660&RECORD_ID=6672&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64659&RECORD_ID=6672&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6674,16.5835573,49.2379414,Rendez-vous,,kámen,socha,Sochy,Zdeněk Tomáš Makovský,1983,U křižovatky silnic Jabloňová a Podpěrova,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2241,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64059&RECORD_ID=6674&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64063&RECORD_ID=6674&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64062&RECORD_ID=6674&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64061&RECORD_ID=6674&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64060&RECORD_ID=6674&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64058&RECORD_ID=6674&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
6676,16.6911989,49.1773975,Oběti 1. a 2. sv. války,,,pomník,Pomníky a památníky,M. Jahoda,1921,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=170,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64034&RECORD_ID=6676&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64039&RECORD_ID=6676&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64036&RECORD_ID=6676&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64035&RECORD_ID=6676&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64033&RECORD_ID=6676&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6679,16.6945603,49.2058869,Oběti 1. sv. války z Líšně,,,pomník,Pomníky a památníky,Václav Hynek Mach,1922,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=126,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66931&RECORD_ID=6679&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66930&RECORD_ID=6679&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66929&RECORD_ID=6679&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6681,16.7031547,49.217501,Oběti nacismu z Líšně,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=248,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71208&RECORD_ID=6681&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71207&RECORD_ID=6681&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71206&RECORD_ID=6681&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6684,16.6849008,49.1784011,Kosmický věk,,,socha,Sochy,J. Marek a J. Zelený,1987,Před obchodním střediskem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1325,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64006&RECORD_ID=6684&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64008&RECORD_ID=6684&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64007&RECORD_ID=6684&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64005&RECORD_ID=6684&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6685,16.6708091,49.2041965,Dekorační mozaika Přítomnost člověka,,,stěna,Dekorační stěny,Bohumír Matal - autor předlohy,1989,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2004,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99820&RECORD_ID=6685&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99821&RECORD_ID=6685&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99819&RECORD_ID=6685&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99818&RECORD_ID=6685&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99817&RECORD_ID=6685&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6688,16.6815302,49.2130698,Žena a dítě,,,socha,Sochy,Alois Mikulka,1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1346,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66902&RECORD_ID=6688&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66901&RECORD_ID=6688&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6690,16.6857351,49.2072906,Lučištník,"Lučištník je na podstavci, na kterém původně byla socha Klementa Gottwalda.",,socha,Sochy,Jiří Netík,2013,Před radnicí MČ Brno-Líšeň,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1530,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71158&RECORD_ID=6690&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71159&RECORD_ID=6690&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71157&RECORD_ID=6690&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6695,16.6687554,49.2041246,Dekorační stěna pro sídliště,,beton,stěna,Dekorační stěny,Vladimír Drápal,1988,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2002,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66826&RECORD_ID=6695&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66825&RECORD_ID=6695&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66824&RECORD_ID=6695&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6696,16.6748554,49.2049182,Sedící žena,,kámen,socha,Sochy,Zdeněk Palcr,1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=992,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74767&RECORD_ID=6696&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74769&RECORD_ID=6696&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74768&RECORD_ID=6696&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6703,16.653607,49.1445972,Osvobození Holásek RA,,,pomník,Pomníky a památníky,,1948,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=141,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63893&RECORD_ID=6703&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63895&RECORD_ID=6703&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63894&RECORD_ID=6703&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63890&RECORD_ID=6703&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6708,16.6205154,49.217637,Hudba,,kámen,socha,Sochy,Jiří Marek,1969,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=973,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97447&RECORD_ID=6708&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97446&RECORD_ID=6708&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74777&RECORD_ID=6708&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6712,16.6204523,49.2170303,Vlna,,kámen,socha,Sochy,Miloš Axman,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=852,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97445&RECORD_ID=6712&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97444&RECORD_ID=6712&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97443&RECORD_ID=6712&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6717,16.5921558,49.2227597,Spořivost,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65360&RECORD_ID=6717&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65364&RECORD_ID=6717&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65361&RECORD_ID=6717&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65359&RECORD_ID=6717&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6720,16.5943456,49.2238504,Prací k rodinnému štěstí,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64363&RECORD_ID=6720&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64356&RECORD_ID=6720&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64355&RECORD_ID=6720&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6721,16.5899914,49.231954,Keramické zábradlí,,,stěna,Dekorační stěny,"Jan Urban, Jana Urbanová",1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1370,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64387&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64386&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64389&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64388&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64385&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6722,16.5918634,49.223853,Alegorické dvojice,,,sousoší,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64880&RECORD_ID=6722&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
6726,16.5419367,49.1930228,Zdeněk Chalabala,,,busta,Sochy,František Navrátil,1979,,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=21,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64475&RECORD_ID=6726&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64474&RECORD_ID=6726&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6727,16.5290009,49.1912523,Píseň,,,socha,Sochy,Miloš Axman,1988,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=867,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66170&RECORD_ID=6727&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
6729,16.5336842,49.1968052,Hudba,,kámen,socha,Sochy,Sylva Lacinová,1982,Před budovou Polikliniky,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=860,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44839&RECORD_ID=6729&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44840&RECORD_ID=6729&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44837&RECORD_ID=6729&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6731,16.612576,49.1984185,Kámen,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1988,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154057&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154056&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154055&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154054&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
