id,created_at,name,lng,lat,visible,description,material,type,category,author,year,place,wiki_url,image_url
358,2025-03-13 20:49:48.959237+00,Oběti nacismu z Líšně,16.7031547,49.217501,true,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=248,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71208&RECORD_ID=6681&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
359,2025-03-13 20:49:49.026447+00,Kosmický věk,16.6849008,49.1784011,true,,,socha,Sochy,Jiří Marek a J. Zelený,1987,Před obchodním střediskem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1325,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64006&RECORD_ID=6684&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
360,2025-03-13 20:49:49.081373+00,Přítomnost člověka,16.6708091,49.2041965,true,Dekorační mozaika,,stěna,Dekorační stěny,Bohumír Matal - autor předlohy,1989,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2004,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99820&RECORD_ID=6685&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
361,2025-03-13 20:49:49.133239+00,Žena a dítě,16.6815302,49.2130698,true,"Autor sochy, Alois Mikulka (1933–2024) byl český výtvarník širokého záběru – malíř, grafik, ilustrátor, scénograf a také sochař – působil především v Brně, kde tvořil kamenné a dřevěné plastiky pro veřejný prostor, školy a školky. Pro jeho dílo je typická osobitá fantazie a poetická absurdita, často propojená s humorným, mírně groteskním pojetím, které dodnes oslovuje děti i dospělé.",,socha,Sochy,Alois Mikulka,1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1346,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66902&RECORD_ID=6688&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
362,2025-03-13 20:49:49.189041+00,Lučištník,16.6857351,49.2072906,true,"Lučištník je na podstavci, na kterém původně byla socha Klementa Gottwalda.",,socha,Sochy,Jiří Netík,2013,Před radnicí MČ Brno-Líšeň,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1530,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71158&RECORD_ID=6690&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
363,2025-03-13 20:49:49.241218+00,Dekorační stěna pro sídliště,16.6687554,49.2041246,true,"Oblíbeným tématem soch Vladimíra Drápala byly kromě koní, které můžeme vidět na reliéfech desky, i Venuše. Dvě můžeme najít v Brně – v parku u Anthroposu a v Bohunicích.",beton,stěna,Dekorační stěny,Vladimír Drápal,1988,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2002,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66826&RECORD_ID=6695&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
364,2025-03-13 20:49:49.292412+00,Sedící žena,16.6748554,49.2049182,true,,kámen,socha,Sochy,Zdeněk Palcr,1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=992,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74767&RECORD_ID=6696&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
365,2025-03-13 20:49:49.344952+00,Osvobození Holásek RA,16.653607,49.1445972,true,,,pomník,Pomníky a památníky,,1948,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=141,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63893&RECORD_ID=6703&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
366,2025-03-13 20:49:49.394177+00,Hudba,16.6205154,49.217637,true,"Jiří Marek byl renomovaný český akademický sochař a grafik, narozený ve Velkém Meziříčí. Po druhé světové válce se usadil v Brně a vytvořil množství významných děl, které se dodnes nacházejí po celé Moravě. Věnoval se primárně bustám, náhrobkům, plastikám pro architekturu a dalšímu drobnému sochařskému umění. V roce 1987 byl jmenován zasloužilým umělcem.",kámen,socha,Sochy,Jiří Marek,1969,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=973,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97447&RECORD_ID=6708&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
367,2025-03-13 20:49:49.445989+00,Vlna,16.6204523,49.2170303,true,"Autor sochy, Miloš Axman, byl český sochař, původem z Litovle. Byl politik KSČ, což se i často promítalo do jeho díla. Pro to je typické znázornění socialistických témat jako třeba člověk a práce.",kámen,socha,Sochy,Miloš Axman,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=852,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97445&RECORD_ID=6712&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
368,2025-03-13 20:49:49.505071+00,Spořivost,16.5921558,49.2227597,true,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65360&RECORD_ID=6717&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
369,2025-03-13 20:49:49.567238+00,Prací k rodinnému štěstí,16.5943456,49.2238504,true,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64363&RECORD_ID=6720&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
370,2025-03-13 20:49:49.623468+00,Keramické zábradlí,16.5899914,49.231954,true,,,stěna,Dekorační stěny,"Jan Urban, Jana Urbanová",1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1370,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64387&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
371,2025-03-13 20:49:49.674615+00,Alegorické dvojice,16.5918634,49.223853,true,U vchodu do budovy ZŠ Slovanské náměstí.,,sousoší,Sochy,Václav Hynek Mach,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64880&RECORD_ID=6722&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
372,2025-03-13 20:49:49.729376+00,Zdeněk Chalabala,16.5419367,49.1930228,true,"Při výstavbě sídliště Kohoutovice architekti zvolili pro výtvarnou výzdobu jako jednotící téma hudbu, které bylo dostatečně apolitické. Najdeme zde tak díky tomu busty různých hudebních osobností a sochy hudbou více či méně inspirované.",,busta,Sochy,František Navrátil,1979,,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=21,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64475&RECORD_ID=6726&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
373,2025-03-13 20:49:49.785502+00,Píseň,16.5290009,49.1912523,true,"Autor sochy, Miloš Axman, byl český sochař, původem z Litovle. Byl politik KSČ, což se i často promítalo do jeho díla. Pro to je typické znázornění socialistických témat jako třeba člověk a práce.",,socha,Sochy,Miloš Axman,1988,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=867,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66170&RECORD_ID=6727&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
374,2025-03-13 20:49:49.844035+00,Hudba,16.5336842,49.1968052,true,"Při výstavbě sídliště Kohoutovice architekti zvolili pro výtvarnou výzdobu jako jednotící téma hudbu, které bylo dostatečně apolitické. Najdeme zde díky tomu busty různých hudebních osobností a sochy hudbou více či méně inspirované. Sylva Lacinová Jílková je autorkou hned několika z nich. Tato realizace představuje ležící dívku s loutnou.",kámen,socha,Sochy,Sylva Lacinová,1982,Před budovou Polikliniky,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=860,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44839&RECORD_ID=6729&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
375,2025-03-13 20:49:49.901394+00,Kámen,16.612576,49.1984185,true,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1988,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154057&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
376,2025-03-13 20:49:49.957274+00,Fontána v parku,16.6127809,49.1982849,true,Kamenná fontána; uprostřed kruhového bazénku jsou umístěny dva různě veliké kameny nepravidelného tvaru; z vrcholu každého z nich stříká voda.,kámen,fontána,Vodní prvky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1987,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154059&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
377,2025-03-13 20:49:50.009227+00,Česající se dívka,16.6139045,49.1970358,true,Česající se dívka (nebo taky Rusalka) od Sylvy Lacinové je sochařskou dominantou parku na Kolišti.,,socha,Sochy,Sylva Lacinová,1961,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1098,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161870&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
378,2025-03-13 20:49:50.070849+00,Krmítko pro ptáky,16.6117292,49.1988713,true,"Umělecky ztvárněné krmítko pro ptáky ze série soch v parku na Kolišti. Autorka sochy, Tamara Divíšková (*1934, Brno) je česká keramička, sochařka a kostýmní návrhářka, známá svými glazovanými plastikami, reliéfy a mozaikami především v mateřských či základních školách a veřejných prostorech, Její tvorba vyniká hravostí, citlivostí k materiálu a fantazijními prvky. Své výtvarné dílo rozšířila i o kostýmní návrhy pro brněnské divadlo, což ukazuje její široký umělecký záběr.",,socha,Sochy,Tamara Divišková,,V parku pod Janáčkovým divadlem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1554,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154051&RECORD_ID=6737&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
379,2025-03-13 20:49:50.143399+00,Pítko pro ptáky,16.6114996,49.1989715,true,"Autorka sochy, Tamara Divíšková (*1934, Brno) je česká keramička, sochařka a kostýmní návrhářka, známá svými glazovanými plastikami, reliéfy a mozaikami především v mateřských či základních školách a veřejných prostorech, Její tvorba vyniká hravostí, citlivostí k materiálu a fantazijními prvky. Své výtvarné dílo rozšířila i o kostýmní návrhy pro brněnské divadlo, což ukazuje její široký umělecký záběr.",,socha,Sochy,Tamara Divišková,,V parku pod Janáčkovým divadlem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1372,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154050&RECORD_ID=6738&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
380,2025-03-13 20:49:50.198639+00,Papageno,16.6112701,49.1990548,true,"Autorka sochy, Tamara Divíšková (*1934, Brno) je česká keramička, sochařka a kostýmní návrhářka, známá svými glazovanými plastikami, reliéfy a mozaikami především v mateřských či základních školách a veřejných prostorech, Její tvorba vyniká hravostí, citlivostí k materiálu a fantazijními prvky. Své výtvarné dílo rozšířila i o kostýmní návrhy pro brněnské divadlo, což ukazuje její široký umělecký záběr.",,socha,Sochy,Tamara Divišková,1999,V parku pod Janáčkovým divadlem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1557,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154040&RECORD_ID=6739&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
381,2025-03-13 20:49:50.250998+00,Oběti 1. a 2. sv. války,16.6069495,49.2765503,true,,,pomník,Pomníky a památníky,,1960,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=107,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156003&RECORD_ID=6744&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
382,2025-03-13 20:49:50.296736+00,Osvoboditelům obce Útěchov,16.6312178,49.2871788,true,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=4,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153374&RECORD_ID=6746&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
383,2025-03-13 20:49:50.350616+00,Pomník a hroby vojáků RA,16.5822608,49.2524073,true,,,pomník,Pomníky a památníky,Jaroslav Bruno Kučera,1946,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=259,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161894&RECORD_ID=6749&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
384,2025-03-13 20:49:50.413664+00,Já se tam vrátím (Vysočina III),16.5842198,49.247649,true,"V Bystrci se nachází Vysočina od stejného autora. Jiří Marek byl renomovaný český akademický sochař a grafik, narozený ve Velkém Meziříčí. Po druhé světové válce se usadil v Brně a vytvořil množství významných děl, které se dodnes nacházejí po celé Moravě. Věnoval se primárně bustám, náhrobkům, plastikám pro architekturu a dalšímu drobnému sochařskému umění. V roce 1987 byl jmenován zasloužilým umělcem.",kámen,socha,Sochy,Jiří Marek,1987,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1364,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161881&RECORD_ID=6750&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
385,2025-03-13 20:49:50.463131+00,Oběti 1. a 2. sv. války z Řečkovic,16.5816455,49.2509874,true,,,pomník,Pomníky a památníky,,1926,V parku před kostelem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=207,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98633&RECORD_ID=6753&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
386,2025-03-13 20:49:50.512884+00,Oběti nacismu z Řečkovic,16.5823257,49.2547363,true,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=42,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67759&RECORD_ID=6755&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
387,2025-03-13 20:49:50.56213+00,Tomáš Garrigue Masaryk,16.5784721,49.2468564,true,"Tomáš Garrigue Masaryk, první československý prezident, byl nejen státníkem, ale i filozofem a vizionářem, který výrazně ovlivnil směřování nově vzniklého Československa. Jako zapálený zastánce demokracie a humanismu se Masaryk nebál jít proti proudu a prosazovat své progresivní myšlenky, včetně podpory ženských práv, což z něj činilo jednoho z prvních významných feministů své doby. Jeho manželství s Američankou Charlotte Garrigue, jejíž příjmení přijal za své, bylo důkazem jeho oddanosti rovnoprávnosti a partnerství. Masaryk byl známý svou neúnavnou pracovitostí a disciplínou, každé ráno začínal jízdou na koni, a to i ve vysokém věku, což mu vyneslo přezdívku „Tatíček Masaryk“ a obdiv národa. Jak sám jednou řekl: „Demokracie není panování, nýbrž práce k zabezpečení spravedlnosti. A spravedlnost je matematika humanity.“ (Citát pochází z Masarykovy knihy Cesta demokracie).",,busta,Sochy,Jiří Marek,1989,Na  fasádě vedle vchodu do budovy,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=578,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159167&RECORD_ID=6756&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
388,2025-03-13 20:49:50.609878+00,Oběti 1. a 2. sv. války z Mokré Hory,16.593803,49.2590972,true,,,pomník,Pomníky a památníky,,1919,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=178,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67753&RECORD_ID=6759&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
389,2025-03-13 20:49:50.660768+00,"Oběti 1., 2. a 3. odboje",16.6458565,49.2351183,true,,,pomník,Pomníky a památníky,"Věra Janíčková, Vlastimil Břicháček",1993,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=384,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99284&RECORD_ID=6761&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
390,2025-03-13 20:49:50.720502+00,Oběti 1. sv. války z Maloměřic,16.6437784,49.2252148,true,,,pomník,Pomníky a památníky,"Jan Víšek, A. Pospíchal",1935,V parku u zastávky Čtvery hony,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=764,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99298&RECORD_ID=6764&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
391,2025-03-13 20:49:50.772579+00,Pochodeň,16.6455335,49.2242368,true,"Objekt vznikl díky tzv. 4% zákonu, což bylo neoficiální pravidlo v socialistickém Československu, podle něhož měla být asi 4 % z rozpočtu veřejných staveb určena na výtvarné umění. Díky tomu vznikla řada soch, mozaik a reliéfů v nemocnicích, školách či sídlištích, které měly propojit architekturu s uměním a zpřístupnit ho široké veřejnosti.",,socha,Sochy,,,U vchodu do budovy Tepláren,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1275,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99301&RECORD_ID=6765&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
392,2025-03-13 20:49:50.832326+00,Soutok řek Svitavy a Svratky,16.6232399,49.1781371,true,,kámen,socha,Sochy,Dana Marková,1989,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1354,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64958&RECORD_ID=6770&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
393,2025-03-13 20:49:50.88297+00,Vodotrysk,16.6220994,49.1744476,true,Spirálovitá věž umístěná uvnitř kamenného bazénku.,kov,socha,Sochy,"Ivan Blažek, Zdeněk Makovský",,Uprostřed náměstí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2175,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64917&RECORD_ID=6771&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
394,2025-03-13 20:49:50.93445+00,Keramický prameník,16.6236058,49.1792566,true,,kámen,prameník,Vodní prvky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2176,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64276&RECORD_ID=6772&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
395,2025-03-13 20:49:50.989668+00,Keramický prameník,16.6225896,49.1749659,true,,,prameník,Vodní prvky,"Olga Babrajová, K. Adamová, O. Beran",1979,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2173,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64920&RECORD_ID=6775&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
396,2025-03-13 20:49:51.057195+00,Oběti 2. sv. války,16.4790001,49.2058322,true,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=567,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68269&RECORD_ID=6779&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
397,2025-03-13 20:49:51.112384+00,Optický předěl,16.5811138,49.2150709,true,,,stěna,Dekorační stěny,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1983,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71039&RECORD_ID=6783&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
398,2025-03-13 20:49:51.159431+00,Ptáci v trávníku,16.5814304,49.216714,false,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71040&RECORD_ID=6784&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
399,2025-03-13 20:49:51.206257+00,Mládí,16.5945659,49.2141758,true,Sousošší ležícího muže a ženy. Další sochy Ladislava Martínka najdeme například na Lesné (Mrvý pták) nebo u ZŠ Bakalovo nábřeží (Poezie).,,socha,Sochy,Ladislav Martínek,1983,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1268,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99515&RECORD_ID=6786&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
400,2025-03-13 20:49:51.266965+00,Pohyb života,16.5720944,49.2199144,true,Socha je známa také pod názvem Dotyk a nachází se poblíž autorova bydliště. Její asymetrické segmenty kruhu symbolizují dynamiku a kontinuitu života.,,socha,Sochy,František Šenk,1975,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1375,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97625&RECORD_ID=6788&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
401,2025-03-13 20:49:51.323304+00,Mateřství,16.5813087,49.2144685,true,"Plastika z tepané mědi zobrazuje matku s dítětem, přičemž dítě sedí matce na klíně, čímž vyjadřuje lásku a péči. Socha byla realizována ve spolupráci s uměleckým kovářem Jaroslavem Zeleným. V roce 1973 byla vystavena na Světové výstavě v Torontu.",,socha,Sochy,František Navrátil,1974,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1281,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157026&RECORD_ID=6789&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
402,2025-03-13 20:49:51.377331+00,První mateřství - podstavec,16.564764,49.1703513,false,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1981,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97807&RECORD_ID=6790&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
403,2025-03-13 20:49:51.435446+00,Dekorační stěna,16.5597299,49.1711929,true,"Objekt vznikl díky tzv. 4% zákonu, což bylo neoficiální pravidlo v socialistickém Československu, podle něhož měla být asi 4 % z rozpočtu veřejných staveb určena na výtvarné umění. Díky tomu vznikla řada soch, mozaik a reliéfů v nemocnicích, školách či sídlištích, které měly propojit architekturu s uměním a zpřístupnit ho široké veřejnosti.",,stěna,Dekorační stěny,,,Před ZŠ Labská,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2216,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97817&RECORD_ID=6795&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
404,2025-03-13 20:49:51.483515+00,Kroužkování,16.597506,49.2044601,true,"Spravedlnost na Moraváku není jediným skvostem od Maria Kotrby v Brně. Ještě na dvorku Přírodovědecké fakulty MUNI najdete tuto „kroužkující“ dvojici. Plastika je umístěna na dvoudílném podstavci, ze kterého vyvěrá další hmota už do konkrétnější podoby postav. V Kroužkování lze vidět odkaz na šroubovici, na nelineární původ života, jehož symbolem je právě spirála. Typické pro Kotrbovu tvorbu jsou trubkovité tvary postav a využití geometrických forem.",kov,socha,Sochy,Marius Kotrba,2003,Na nádvoří Přírodovědecké fakulty Masarykovy univerzity (před Ústavem fyzikální elektroniky),https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1330,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178203&RECORD_ID=6796&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
405,2025-03-13 20:49:51.532949+00,Pod kaštany,16.5932657,49.2120948,true,,,památník,Pomníky a památníky,František Navrátil a Zdeněk a R. Makovští,1986,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=296,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99509&RECORD_ID=6798&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
406,2025-03-13 20:49:51.579627+00,Úsporami k vlastnímu domovu,16.5946485,49.2237353,true,,,socha,Sochy,František Hořava,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2425,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64373&RECORD_ID=6799&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
407,2025-03-13 20:49:51.633393+00,Matka Země,16.5842258,49.2303009,true,Socha vznikla v rámci mezinárodního sochařského sympozia Kámen v roce 1997.,,socha,Sochy,Dana Marková,1997,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2109,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99822&RECORD_ID=6801&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
408,2025-03-13 20:49:51.738799+00,Viktor Sergej Kašutin,16.5242066,49.1985518,true,Viktor Sergej Kašutin byl sovětský letec.,kámen,pomník,Pomníky a památníky,"Miloš Axman, František Kočí",1973,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=255,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162510&RECORD_ID=6805&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
409,2025-03-13 20:49:51.950707+00,Sluneční hodiny,16.5400022,49.1950583,true,,,hodiny,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64541&RECORD_ID=6807&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
410,2025-03-13 20:49:52.004514+00,Bohuslav Martinů,16.5290811,49.1909507,true,"Při výstavbě sídliště Kohoutovice architekti zvolili pro výtvarnou výzdobu jako jednotící téma hudbu, které bylo dostatečně apolitické. Najdeme zde tak díky tomu busty různých hudebních osobností a sochy hudbou více či méně inspirované.",,socha,Sochy,František Navrátil,1983,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=668,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64614&RECORD_ID=6808&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
411,2025-03-13 20:49:52.052068+00,Oběti 1. a 2. sv. války z Jundrova,16.5544851,49.2076515,true,,,pomník,Pomníky a památníky,"Karel F. Racek, V. Mostovoj",1920,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=249,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97105&RECORD_ID=6809&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
412,2025-03-13 20:49:52.102339+00,Kohout,16.5532622,49.2062124,true,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1357,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66720&RECORD_ID=6812&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
413,2025-03-13 20:49:52.152466+00,Kamenný pramen,16.5148317,49.2201778,true,,,fontána,Vodní prvky,Jan Šimek,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1951,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65993&RECORD_ID=6814&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
414,2025-03-13 20:49:52.203918+00,Památník padlých sov. vojáků,16.536491,49.228348,true,,,pomník,Pomníky a památníky,,1945,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=387,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66044&RECORD_ID=6815&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
