kod,x,y,nazev,popis_objektu,material,typ,druh,autor_dila,rok_vytvoreni,umisteni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6
6732,1849326.31044822,6308573.41047457,Fontána v parku,Kamenná fontána; uprostřed kruhového bazénku jsou umístěny dva různě veliké kameny nepravidelného tvaru; z vrcholu každého z nich stříká voda.,kámen,fontána,Vodní prvky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1987,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154059&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154062&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154061&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154060&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154058&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6734,1849451.38902808,6308360.6185952,Česající se dívka,Česající se dívka (nebo taky Rusalka) od Sylvy Lacinové je sochařskou dominantou parku na Kolišti.,,socha,Sochy,Sylva Lacinová,1961,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1098,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161870&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161868&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161869&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161867&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161866&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6737,1849209.23573975,6308673.30918041,Krmítko pro ptáky,Umělecky ztvárněné krmítko pro ptáky ze série soch Tamary Divíškové v parku na Kolišti.,,socha,Sochy,Tamara Divišková,,V parku pod Janáčkovým divadlem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1554,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154051&RECORD_ID=6737&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154053&RECORD_ID=6737&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154052&RECORD_ID=6737&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6738,1849183.67678467,6308690.37930285,Pítko pro ptáky,,,socha,Sochy,Tamara Divišková,,V parku pod Janáčkovým divadlem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1372,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154050&RECORD_ID=6738&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154048&RECORD_ID=6738&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154049&RECORD_ID=6738&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154047&RECORD_ID=6738&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6739,1849158.12896153,6308704.57035912,Papageno,,,socha,Sochy,Tamara Divišková,1999,V parku pod Janáčkovým divadlem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1557,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154040&RECORD_ID=6739&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154042&RECORD_ID=6739&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154043&RECORD_ID=6739&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154041&RECORD_ID=6739&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6744,1848677.16196961,6321917.13644664,Oběti 1. a 2. sv. války,,,pomník,Pomníky a památníky,,1960,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=107,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156003&RECORD_ID=6744&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156004&RECORD_ID=6744&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156002&RECORD_ID=6744&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156001&RECORD_ID=6744&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6746,1851378.69676803,6323730.8566354,Osvoboditelům obce Útěchov,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=4,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153374&RECORD_ID=6746&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153370&RECORD_ID=6746&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153373&RECORD_ID=6746&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153369&RECORD_ID=6746&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6749,1845928.82845726,6317798.66092609,Pomník a hroby vojáků RA,,,pomník,Pomníky a památníky,Jaroslav Bruno Kučera,1946,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=259,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161894&RECORD_ID=6749&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161893&RECORD_ID=6749&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161892&RECORD_ID=6749&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161891&RECORD_ID=6749&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161890&RECORD_ID=6749&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6750,1846146.90333973,6316987.19570687,Já se tam vrátím (Vysočina III),,kámen,socha,Sochy,Jiří Marek,1987,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1364,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161881&RECORD_ID=6750&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161884&RECORD_ID=6750&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161883&RECORD_ID=6750&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161882&RECORD_ID=6750&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161880&RECORD_ID=6750&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6753,1845860.33357458,6317556.50754736,Oběti 1. a 2. sv. války z Řečkovic,,,pomník,Pomníky a památníky,,1926,V parku před kostelem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=207,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98633&RECORD_ID=6753&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98632&RECORD_ID=6753&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98631&RECORD_ID=6753&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98630&RECORD_ID=6753&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6755,1845936.05309221,6318195.86962709,Oběti nacismu z Řečkovic,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=42,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67759&RECORD_ID=6755&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67760&RECORD_ID=6755&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67758&RECORD_ID=6755&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6756,1845507.07230249,6316852.03584366,Tomáš Garrigue Masaryk,,,busta,Sochy,Jiří Marek,1989,Na  fasádě vedle vchodu do budovy,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=578,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159167&RECORD_ID=6756&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159166&RECORD_ID=6756&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6759,1847213.7002839,6318939.6673142,Oběti 1. a 2. sv. války z Mokré Hory,,,pomník,Pomníky a památníky,,1919,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=178,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67753&RECORD_ID=6759&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67754&RECORD_ID=6759&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67752&RECORD_ID=6759&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6761,1853008.2693979,6314850.62439667,"Oběti 1., 2. a 3. odboje",,,pomník,Pomníky a památníky,"Věra Janíčková, Vlastimil Břicháček",1993,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=384,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99284&RECORD_ID=6761&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99286&RECORD_ID=6761&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99285&RECORD_ID=6761&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6764,1852776.93636409,6313162.39235492,Oběti 1. sv. války z Maloměřic,,,pomník,Pomníky a památníky,"Jan Víšek, A. Pospíchal",1935,V parku u zastávky Čtvery hony,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=764,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99298&RECORD_ID=6764&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99297&RECORD_ID=6764&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99296&RECORD_ID=6764&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99295&RECORD_ID=6764&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6765,1852972.31320238,6312995.69279163,Pochodeň,,,socha,Sochy,,,U vchodu do budovy Tepláren,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1275,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99301&RECORD_ID=6765&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99300&RECORD_ID=6765&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99299&RECORD_ID=6765&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6770,1850490.60100243,6305141.76413494,Soutok řek Svitavy a Svratky,,kámen,socha,Sochy,Dana Marková,1989,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1354,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64958&RECORD_ID=6770&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64963&RECORD_ID=6770&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64961&RECORD_ID=6770&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6771,1850363.64112318,6304513.5064598,Vodotrysk,Spirálovitá věž umístěná uvnitř kamenného bazénku. Plastika má průměr ve spodní části 80 cm a výšku odhadem 380 cm. Rozměry bazénku: 670 x 30 cm.,kov,socha,Sochy,"Ivan Blažek, Zdeněk Makovský",,Uprostřed náměstí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2175,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64917&RECORD_ID=6771&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64910&RECORD_ID=6771&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64907&RECORD_ID=6771&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6772,1850531.33280411,6305332.40477343,Keramický prameník,,kámen,prameník,Vodní prvky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2176,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64276&RECORD_ID=6772&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64278&RECORD_ID=6772&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64275&RECORD_ID=6772&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6775,1850418.20993757,6304601.76110739,Keramický prameník,,,prameník,Vodní prvky,"Olga Babrajová, K. Adamová, O. Beran",1979,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2173,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64920&RECORD_ID=6775&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64921&RECORD_ID=6775&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64922&RECORD_ID=6775&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64918&RECORD_ID=6775&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6779,1834433.8999143,6309859.25386927,Oběti 2. sv. války,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=567,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68269&RECORD_ID=6779&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68268&RECORD_ID=6779&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6783,1845801.14500132,6311433.53050032,Optický předěl,,,stěna,Dekorační stěny,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1983,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71039&RECORD_ID=6783&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71038&RECORD_ID=6783&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71037&RECORD_ID=6783&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6784,1845836.38875211,6311713.54594007,Ptáci v trávníku,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71040&RECORD_ID=6784&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71042&RECORD_ID=6784&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71041&RECORD_ID=6784&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6786,1847298.62592342,6311280.9923803,Mládí,,,socha,Sochy,Ladislav Martínek,1983,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1268,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99515&RECORD_ID=6786&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99514&RECORD_ID=6786&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99513&RECORD_ID=6786&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99512&RECORD_ID=6786&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99511&RECORD_ID=6786&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99510&RECORD_ID=6786&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
6788,1844797.10998606,6312258.98159459,Pohyb života,,,socha,Sochy,Petr Schenk (syn Františka Šenka),1975,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1375,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97625&RECORD_ID=6788&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97627&RECORD_ID=6788&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97626&RECORD_ID=6788&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97597&RECORD_ID=6788&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6789,1845822.84117008,6311330.87243356,Mateřství,,,socha,Sochy,František Navrátil,1974,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1281,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157026&RECORD_ID=6789&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157022&RECORD_ID=6789&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157027&RECORD_ID=6789&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157025&RECORD_ID=6789&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157023&RECORD_ID=6789&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6790,1843981.09359075,6303816.0326737,První mateřství - podstavec,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1981,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97807&RECORD_ID=6790&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97806&RECORD_ID=6790&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6795,1843420.70014215,6303959.32653468,Dekorační stěna,,,stěna,Dekorační stěny,,,Před ZŠ Labská,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2216,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97817&RECORD_ID=6795&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97819&RECORD_ID=6795&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97818&RECORD_ID=6795&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97816&RECORD_ID=6795&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97815&RECORD_ID=6795&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97814&RECORD_ID=6795&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
6796,1847625.9163583,6309625.47279767,Kroužkování,Spravedlnost na Moraváku není jediným skvostem od Maria Kotrby v Brně. Ještě na dvorku Přírodovědecké fakulty MUNI najdete tuto „kroužkující“ dvojici.,kov,socha,Sochy,Marius Kotrba,2003,Na nádvoří Přírodovědecké fakulty Masarykovy univerzity (před Ústavem fyzikální elektroniky),https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1330,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178203&RECORD_ID=6796&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178204&RECORD_ID=6796&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178202&RECORD_ID=6796&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178201&RECORD_ID=6796&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6798,1847153.88832149,6310926.37024608,Pod kaštany,,,památník,Pomníky a památníky,František Navrátil a Zdeněk a R. Makovští,1986,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=296,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99509&RECORD_ID=6798&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99508&RECORD_ID=6798&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99507&RECORD_ID=6798&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99506&RECORD_ID=6798&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99505&RECORD_ID=6798&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6799,1847307.82091336,6312910.21367152,Úsporami k vlastnímu domovu,,,socha,Sochy,František Hořava,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2425,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64373&RECORD_ID=6799&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64374&RECORD_ID=6799&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6801,1846147.57125667,6314029.36850957,Matka Země,,,socha,Sochy,Dana Marková,1997,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2109,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99822&RECORD_ID=6801&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99825&RECORD_ID=6801&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99824&RECORD_ID=6801&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99823&RECORD_ID=6801&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6805,1839466.26447485,6308618.87923048,Viktor Sergej Kašutin,,kámen,pomník,Pomníky a památníky,"Miloš Axman, František Kočí",1973,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=255,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162510&RECORD_ID=6805&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162512&RECORD_ID=6805&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162511&RECORD_ID=6805&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162509&RECORD_ID=6805&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6807,1841224.62262362,6308023.75027673,Sluneční hodiny,,,hodiny,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64541&RECORD_ID=6807&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64542&RECORD_ID=6807&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64540&RECORD_ID=6807&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
